date,stock_id,TaiwanStockPrice_volume,TaiwanStockPrice_turnover,TaiwanStockPrice_open,TaiwanStockPrice_high,TaiwanStockPrice_low,TaiwanStockPrice_close,TaiwanStockPrice_spread,TaiwanStockPrice_transactions,TaiwanStockInstitutionalInvestorsBuySell_buy,TaiwanStockInstitutionalInvestorsBuySell_name,TaiwanStockInstitutionalInvestorsBuySell_sell,TaiwanStockInstitutionalInvestorsBuySell_foreign,TaiwanStockInstitutionalInvestorsBuySell_investment_trust,TaiwanStockInstitutionalInvestorsBuySell_dealer,TaiwanStockInstitutionalInvestorsBuySell_dealer_self,TaiwanStockInstitutionalInvestorsBuySell_dealer_hedging
2024-10-04,1519,4272681,2704171306,644.0,646.0,624.0,631.0,-18.0,7404,1000,Investment_Trust,206000,,,,,
2024-10-07,1519,5363678,3499147505,635.0,666.0,631.0,654.0,23.0,6903,7000,Investment_Trust,93000,,,,,
2024-10-07,1519,5363678,3499147505,635.0,666.0,631.0,654.0,23.0,6903,14398,Dealer_Hedging,28000,,,,,
2024-10-07,1519,5363678,3499147505,635.0,666.0,631.0,654.0,23.0,6903,49300,Dealer_self,40008,,,,,
2024-10-07,1519,5363678,3499147505,635.0,666.0,631.0,654.0,23.0,6903,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,1519,5363678,3499147505,635.0,666.0,631.0,654.0,23.0,6903,2146500,Foreign_Investor,1062003,,,,,
2024-10-08,1519,5509242,3443225568,644.0,648.0,616.0,617.0,-37.0,17035,0,Foreign_Dealer_Self,0,,,,,
2024-10-08,1519,5509242,3443225568,644.0,648.0,616.0,617.0,-37.0,17035,115000,Dealer_self,133643,,,,,
2024-10-08,1519,5509242,3443225568,644.0,648.0,616.0,617.0,-37.0,17035,20000,Dealer_Hedging,24000,,,,,
2024-10-08,1519,5509242,3443225568,644.0,648.0,616.0,617.0,-37.0,17035,537794,Foreign_Investor,2533100,,,,,
2024-10-08,1519,5509242,3443225568,644.0,648.0,616.0,617.0,-37.0,17035,12500,Investment_Trust,4111,,,,,
2024-10-09,1519,4352575,2704852375,626.0,633.0,615.0,615.0,-2.0,5055,7000,Investment_Trust,90000,,,,,
2024-10-09,1519,4352575,2704852375,626.0,633.0,615.0,615.0,-2.0,5055,42000,Dealer_Hedging,2008,,,,,
2024-10-09,1519,4352575,2704852375,626.0,633.0,615.0,615.0,-2.0,5055,18002,Dealer_self,20547,,,,,
2024-10-09,1519,4352575,2704852375,626.0,633.0,615.0,615.0,-2.0,5055,0,Foreign_Dealer_Self,0,,,,,
2024-10-09,1519,4352575,2704852375,626.0,633.0,615.0,615.0,-2.0,5055,1332233,Foreign_Investor,1163999,,,,,
2024-10-11,1519,4219390,2566794003,620.0,626.0,600.0,601.0,-14.0,7449,720290,Foreign_Investor,1565401,,,,,
2024-10-11,1519,4219390,2566794003,620.0,626.0,600.0,601.0,-14.0,7449,0,Foreign_Dealer_Self,0,,,,,
2024-10-11,1519,4219390,2566794003,620.0,626.0,600.0,601.0,-14.0,7449,103004,Dealer_self,79108,,,,,
2024-10-11,1519,4219390,2566794003,620.0,626.0,600.0,601.0,-14.0,7449,44000,Dealer_Hedging,12912,,,,,
2024-10-11,1519,4219390,2566794003,620.0,626.0,600.0,601.0,-14.0,7449,15000,Investment_Trust,130222,,,,,
2024-10-14,1519,4942052,3020348705,608.0,622.0,600.0,615.0,14.0,5845,1410492,Foreign_Investor,1306000,,,,,
2024-10-14,1519,4942052,3020348705,608.0,622.0,600.0,615.0,14.0,5845,0,Foreign_Dealer_Self,0,,,,,
2024-10-14,1519,4942052,3020348705,608.0,622.0,600.0,615.0,14.0,5845,29487,Dealer_self,24907,,,,,
2024-10-14,1519,4942052,3020348705,608.0,622.0,600.0,615.0,14.0,5845,28877,Dealer_Hedging,45032,,,,,
2024-10-14,1519,4942052,3020348705,608.0,622.0,600.0,615.0,14.0,5845,10000,Investment_Trust,111,,,,,
2024-10-15,1519,4475427,2736531743,615.0,622.0,605.0,612.0,-3.0,6476,1138505,Foreign_Investor,1158271,,,,,
2024-10-15,1519,4475427,2736531743,615.0,622.0,605.0,612.0,-3.0,6476,0,Foreign_Dealer_Self,0,,,,,
2024-10-15,1519,4475427,2736531743,615.0,622.0,605.0,612.0,-3.0,6476,31000,Investment_Trust,335000,,,,,
2024-10-15,1519,4475427,2736531743,615.0,622.0,605.0,612.0,-3.0,6476,35798,Dealer_self,34250,,,,,
2024-10-15,1519,4475427,2736531743,615.0,622.0,605.0,612.0,-3.0,6476,35554,Dealer_Hedging,32191,,,,,
2024-10-16,1519,3206197,1964890975,609.0,622.0,606.0,612.0,0.0,3665,1038049,Foreign_Investor,1251051,,,,,
2024-10-16,1519,3206197,1964890975,609.0,622.0,606.0,612.0,0.0,3665,12016,Dealer_Hedging,13149,,,,,
2024-10-16,1519,3206197,1964890975,609.0,622.0,606.0,612.0,0.0,3665,0,Foreign_Dealer_Self,0,,,,,
2024-10-16,1519,3206197,1964890975,609.0,622.0,606.0,612.0,0.0,3665,44000,Investment_Trust,12000,,,,,
2024-10-16,1519,3206197,1964890975,609.0,622.0,606.0,612.0,0.0,3665,17303,Dealer_self,8087,,,,,
2024-10-17,1519,2671223,1646621559,615.0,623.0,611.0,613.0,1.0,3378,837188,Foreign_Investor,792200,,,,,
2024-10-17,1519,2671223,1646621559,615.0,623.0,611.0,613.0,1.0,3378,0,Foreign_Dealer_Self,0,,,,,
2024-10-17,1519,2671223,1646621559,615.0,623.0,611.0,613.0,1.0,3378,12176,Dealer_self,4819,,,,,
2024-10-17,1519,2671223,1646621559,615.0,623.0,611.0,613.0,1.0,3378,10800,Dealer_Hedging,14128,,,,,
2024-10-17,1519,2671223,1646621559,615.0,623.0,611.0,613.0,1.0,3378,11000,Investment_Trust,0,,,,,
2024-10-18,1519,2977312,1829964911,617.0,620.0,606.0,618.0,5.0,4123,1251658,Foreign_Investor,783500,,,,,
2024-10-18,1519,2977312,1829964911,617.0,620.0,606.0,618.0,5.0,4123,0,Foreign_Dealer_Self,0,,,,,
2024-10-18,1519,2977312,1829964911,617.0,620.0,606.0,618.0,5.0,4123,17000,Investment_Trust,51000,,,,,
2024-10-18,1519,2977312,1829964911,617.0,620.0,606.0,618.0,5.0,4123,26726,Dealer_self,31284,,,,,
2024-10-18,1519,2977312,1829964911,617.0,620.0,606.0,618.0,5.0,4123,23146,Dealer_Hedging,17387,,,,,
2024-10-21,1519,1882278,1163048963,619.0,623.0,614.0,614.0,-4.0,2851,18767,Dealer_self,8461,,,,,
2024-10-21,1519,1882278,1163048963,619.0,623.0,614.0,614.0,-4.0,2851,52000,Investment_Trust,209000,,,,,
2024-10-21,1519,1882278,1163048963,619.0,623.0,614.0,614.0,-4.0,2851,12000,Dealer_Hedging,11467,,,,,
2024-10-21,1519,1882278,1163048963,619.0,623.0,614.0,614.0,-4.0,2851,482649,Foreign_Investor,581000,,,,,
2024-10-21,1519,1882278,1163048963,619.0,623.0,614.0,614.0,-4.0,2851,0,Foreign_Dealer_Self,0,,,,,
2024-10-22,1519,5773157,3427348194,616.0,616.0,584.0,586.0,-28.0,13402,457251,Foreign_Investor,2193376,,,,,
2024-10-22,1519,5773157,3427348194,616.0,616.0,584.0,586.0,-28.0,13402,0,Foreign_Dealer_Self,0,,,,,
2024-10-22,1519,5773157,3427348194,616.0,616.0,584.0,586.0,-28.0,13402,7000,Investment_Trust,207000,,,,,
2024-10-22,1519,5773157,3427348194,616.0,616.0,584.0,586.0,-28.0,13402,107106,Dealer_self,117548,,,,,
2024-10-22,1519,5773157,3427348194,616.0,616.0,584.0,586.0,-28.0,13402,34000,Dealer_Hedging,17733,,,,,
2024-10-23,1519,5912407,3572382282,587.0,614.0,587.0,604.0,18.0,7231,42889,Dealer_Hedging,32300,,,,,
2024-10-23,1519,5912407,3572382282,587.0,614.0,587.0,604.0,18.0,7231,29276,Dealer_self,44645,,,,,
2024-10-23,1519,5912407,3572382282,587.0,614.0,587.0,604.0,18.0,7231,40000,Investment_Trust,55000,,,,,
2024-10-23,1519,5912407,3572382282,587.0,614.0,587.0,604.0,18.0,7231,2494143,Foreign_Investor,970625,,,,,
2024-10-23,1519,5912407,3572382282,587.0,614.0,587.0,604.0,18.0,7231,0,Foreign_Dealer_Self,0,,,,,
2024-10-24,1519,4752936,2787063423,601.0,605.0,575.0,578.0,-26.0,11202,532058,Foreign_Investor,2063145,,,,,
2024-10-24,1519,4752936,2787063423,601.0,605.0,575.0,578.0,-26.0,11202,0,Foreign_Dealer_Self,0,,,,,
2024-10-24,1519,4752936,2787063423,601.0,605.0,575.0,578.0,-26.0,11202,40000,Dealer_self,55805,,,,,
2024-10-24,1519,4752936,2787063423,601.0,605.0,575.0,578.0,-26.0,11202,35859,Dealer_Hedging,18478,,,,,
2024-10-24,1519,4752936,2787063423,601.0,605.0,575.0,578.0,-26.0,11202,5000,Investment_Trust,279000,,,,,
2024-10-25,1519,3392207,1990418857,585.0,595.0,579.0,586.0,8.0,4433,27234,Dealer_Hedging,17000,,,,,
2024-10-25,1519,3392207,1990418857,585.0,595.0,579.0,586.0,8.0,4433,14729,Dealer_self,15265,,,,,
2024-10-25,1519,3392207,1990418857,585.0,595.0,579.0,586.0,8.0,4433,0,Investment_Trust,313300,,,,,
2024-10-25,1519,3392207,1990418857,585.0,595.0,579.0,586.0,8.0,4433,1376789,Foreign_Investor,705025,,,,,
2024-10-25,1519,3392207,1990418857,585.0,595.0,579.0,586.0,8.0,4433,0,Foreign_Dealer_Self,0,,,,,
2024-10-28,1519,3653714,2087827798,580.0,585.0,563.0,573.0,-13.0,7092,776527,Foreign_Investor,1329100,,,,,
2024-10-28,1519,3653714,2087827798,580.0,585.0,563.0,573.0,-13.0,7092,0,Foreign_Dealer_Self,0,,,,,
2024-10-28,1519,3653714,2087827798,580.0,585.0,563.0,573.0,-13.0,7092,0,Investment_Trust,39000,,,,,
2024-10-28,1519,3653714,2087827798,580.0,585.0,563.0,573.0,-13.0,7092,85000,Dealer_self,82118,,,,,
2024-10-28,1519,3653714,2087827798,580.0,585.0,563.0,573.0,-13.0,7092,22000,Dealer_Hedging,14599,,,,,
2024-10-29,1519,3712163,2065825235,571.0,576.0,547.0,547.0,-26.0,8300,26100,Dealer_Hedging,20600,,,,,
2024-10-29,1519,3712163,2065825235,571.0,576.0,547.0,547.0,-26.0,8300,87000,Dealer_self,101675,,,,,
2024-10-29,1519,3712163,2065825235,571.0,576.0,547.0,547.0,-26.0,8300,875943,Foreign_Investor,869500,,,,,
2024-10-29,1519,3712163,2065825235,571.0,576.0,547.0,547.0,-26.0,8300,0,Foreign_Dealer_Self,0,,,,,
2024-10-29,1519,3712163,2065825235,571.0,576.0,547.0,547.0,-26.0,8300,1000,Investment_Trust,648000,,,,,
2024-10-30,1519,2923480,1603764568,554.0,556.0,543.0,548.0,1.0,4268,0,Foreign_Dealer_Self,0,,,,,
2024-10-30,1519,2923480,1603764568,554.0,556.0,543.0,548.0,1.0,4268,22337,Dealer_self,18078,,,,,
2024-10-30,1519,2923480,1603764568,554.0,556.0,543.0,548.0,1.0,4268,16000,Dealer_Hedging,16305,,,,,
2024-10-30,1519,2923480,1603764568,554.0,556.0,543.0,548.0,1.0,4268,1182947,Foreign_Investor,765338,,,,,
2024-10-30,1519,2923480,1603764568,554.0,556.0,543.0,548.0,1.0,4268,10000,Investment_Trust,287600,,,,,
2024-11-01,1519,2708103,1497017296,541.0,559.0,532.0,559.0,11.0,3696,3134,Dealer_self,7135,,,,,
2024-11-01,1519,2708103,1497017296,541.0,559.0,532.0,559.0,11.0,3696,13713,Dealer_Hedging,8087,,,,,
2024-11-01,1519,2708103,1497017296,541.0,559.0,532.0,559.0,11.0,3696,1000,Investment_Trust,10000,,,,,
2024-11-01,1519,2708103,1497017296,541.0,559.0,532.0,559.0,11.0,3696,1244789,Foreign_Investor,846048,,,,,
2024-11-01,1519,2708103,1497017296,541.0,559.0,532.0,559.0,11.0,3696,0,Foreign_Dealer_Self,0,,,,,
2024-11-04,1519,3583059,1970538660,554.0,560.0,544.0,560.0,1.0,5213,1648233,Foreign_Investor,913585,,,,,
2024-11-04,1519,3583059,1970538660,554.0,560.0,544.0,560.0,1.0,5213,0,Foreign_Dealer_Self,0,,,,,
2024-11-04,1519,3583059,1970538660,554.0,560.0,544.0,560.0,1.0,5213,0,Investment_Trust,55000,,,,,
2024-11-04,1519,3583059,1970538660,554.0,560.0,544.0,560.0,1.0,5213,8000,Dealer_self,8377,,,,,
2024-11-04,1519,3583059,1970538660,554.0,560.0,544.0,560.0,1.0,5213,8217,Dealer_Hedging,5776,,,,,
2024-11-05,1519,7100658,4165588767,559.0,600.0,558.0,599.0,39.0,9458,60640,Dealer_Hedging,24000,,,,,
2024-11-05,1519,7100658,4165588767,559.0,600.0,558.0,599.0,39.0,9458,98327,Dealer_self,94000,,,,,
2024-11-05,1519,7100658,4165588767,559.0,600.0,558.0,599.0,39.0,9458,17000,Investment_Trust,0,,,,,
2024-11-05,1519,7100658,4165588767,559.0,600.0,558.0,599.0,39.0,9458,3605266,Foreign_Investor,1036082,,,,,
2024-11-05,1519,7100658,4165588767,559.0,600.0,558.0,599.0,39.0,9458,0,Foreign_Dealer_Self,0,,,,,
2024-11-06,1519,3346366,1980144383,601.0,603.0,584.0,584.0,-15.0,8091,968789,Foreign_Investor,1675600,,,,,
2024-11-06,1519,3346366,1980144383,601.0,603.0,584.0,584.0,-15.0,8091,0,Foreign_Dealer_Self,0,,,,,
2024-11-06,1519,3346366,1980144383,601.0,603.0,584.0,584.0,-15.0,8091,0,Investment_Trust,0,,,,,
2024-11-06,1519,3346366,1980144383,601.0,603.0,584.0,584.0,-15.0,8091,13854,Dealer_self,14550,,,,,
2024-11-06,1519,3346366,1980144383,601.0,603.0,584.0,584.0,-15.0,8091,8269,Dealer_Hedging,39972,,,,,
2024-11-07,1519,6318712,3837654556,589.0,615.0,589.0,615.0,31.0,8485,31189,Dealer_Hedging,11063,,,,,
2024-11-07,1519,6318712,3837654556,589.0,615.0,589.0,615.0,31.0,8485,97851,Dealer_self,86742,,,,,
2024-11-07,1519,6318712,3837654556,589.0,615.0,589.0,615.0,31.0,8485,2679163,Foreign_Investor,1309600,,,,,
2024-11-07,1519,6318712,3837654556,589.0,615.0,589.0,615.0,31.0,8485,0,Foreign_Dealer_Self,0,,,,,
2024-11-07,1519,6318712,3837654556,589.0,615.0,589.0,615.0,31.0,8485,35000,Investment_Trust,300,,,,,
2024-11-08,1519,5775422,3583992776,618.0,632.0,606.0,620.0,5.0,7637,1629783,Foreign_Investor,1138800,,,,,
2024-11-08,1519,5775422,3583992776,618.0,632.0,606.0,620.0,5.0,7637,0,Foreign_Dealer_Self,0,,,,,
2024-11-08,1519,5775422,3583992776,618.0,632.0,606.0,620.0,5.0,7637,36000,Investment_Trust,0,,,,,
2024-11-08,1519,5775422,3583992776,618.0,632.0,606.0,620.0,5.0,7637,54928,Dealer_self,41033,,,,,
2024-11-08,1519,5775422,3583992776,618.0,632.0,606.0,620.0,5.0,7637,35387,Dealer_Hedging,15410,,,,,
2024-11-11,1519,6539176,4172729756,627.0,649.0,616.0,645.0,25.0,8980,34103,Dealer_Hedging,33136,,,,,
2024-11-11,1519,6539176,4172729756,627.0,649.0,616.0,645.0,25.0,8980,542000,Investment_Trust,0,,,,,
2024-11-11,1519,6539176,4172729756,627.0,649.0,616.0,645.0,25.0,8980,135471,Dealer_self,107000,,,,,
2024-11-11,1519,6539176,4172729756,627.0,649.0,616.0,645.0,25.0,8980,2133350,Foreign_Investor,1272534,,,,,
2024-11-11,1519,6539176,4172729756,627.0,649.0,616.0,645.0,25.0,8980,0,Foreign_Dealer_Self,0,,,,,
2024-11-12,1519,8475759,5569156027,640.0,669.0,638.0,667.0,22.0,11903,3047707,Foreign_Investor,1819447,,,,,
2024-11-12,1519,8475759,5569156027,640.0,669.0,638.0,667.0,22.0,11903,0,Foreign_Dealer_Self,0,,,,,
2024-11-12,1519,8475759,5569156027,640.0,669.0,638.0,667.0,22.0,11903,505000,Investment_Trust,0,,,,,
2024-11-12,1519,8475759,5569156027,640.0,669.0,638.0,667.0,22.0,11903,196666,Dealer_self,124981,,,,,
2024-11-12,1519,8475759,5569156027,640.0,669.0,638.0,667.0,22.0,11903,54315,Dealer_Hedging,37355,,,,,
2024-11-13,1519,6824932,4399822893,663.0,664.0,634.0,634.0,-33.0,32967,77000,Investment_Trust,400,,,,,
2024-11-13,1519,6824932,4399822893,663.0,664.0,634.0,634.0,-33.0,32967,26296,Dealer_Hedging,59187,,,,,
2024-11-13,1519,6824932,4399822893,663.0,664.0,634.0,634.0,-33.0,32967,1017624,Foreign_Investor,2867050,,,,,
2024-11-13,1519,6824932,4399822893,663.0,664.0,634.0,634.0,-33.0,32967,0,Foreign_Dealer_Self,0,,,,,
2024-11-13,1519,6824932,4399822893,663.0,664.0,634.0,634.0,-33.0,32967,33020,Dealer_self,72427,,,,,
2024-11-14,1519,4854657,3119991359,640.0,655.0,630.0,630.0,-4.0,5521,1515898,Foreign_Investor,1285000,,,,,
2024-11-14,1519,4854657,3119991359,640.0,655.0,630.0,630.0,-4.0,5521,0,Foreign_Dealer_Self,0,,,,,
2024-11-14,1519,4854657,3119991359,640.0,655.0,630.0,630.0,-4.0,5521,57000,Investment_Trust,1000,,,,,
2024-11-14,1519,4854657,3119991359,640.0,655.0,630.0,630.0,-4.0,5521,14868,Dealer_self,72528,,,,,
2024-11-14,1519,4854657,3119991359,640.0,655.0,630.0,630.0,-4.0,5521,3559,Dealer_Hedging,14531,,,,,
2024-11-15,1519,4189710,2642042098,630.0,643.0,623.0,624.0,-6.0,8053,1154198,Foreign_Investor,1034998,,,,,
2024-11-15,1519,4189710,2642042098,630.0,643.0,623.0,624.0,-6.0,8053,0,Foreign_Dealer_Self,0,,,,,
2024-11-15,1519,4189710,2642042098,630.0,643.0,623.0,624.0,-6.0,8053,9000,Investment_Trust,1000,,,,,
2024-11-15,1519,4189710,2642042098,630.0,643.0,623.0,624.0,-6.0,8053,3381,Dealer_self,16000,,,,,
2024-11-15,1519,4189710,2642042098,630.0,643.0,623.0,624.0,-6.0,8053,3199,Dealer_Hedging,12341,,,,,
2024-11-18,1519,7257222,4279832448,627.0,633.0,571.0,571.0,-53.0,18557,58846,Dealer_self,83832,,,,,
2024-11-18,1519,7257222,4279832448,627.0,633.0,571.0,571.0,-53.0,18557,13000,Investment_Trust,194000,,,,,
2024-11-18,1519,7257222,4279832448,627.0,633.0,571.0,571.0,-53.0,18557,7000,Dealer_Hedging,25720,,,,,
2024-11-18,1519,7257222,4279832448,627.0,633.0,571.0,571.0,-53.0,18557,1490407,Foreign_Investor,3152139,,,,,
2024-11-18,1519,7257222,4279832448,627.0,633.0,571.0,571.0,-53.0,18557,0,Foreign_Dealer_Self,0,,,,,
2024-11-19,1519,2809299,1632039744,580.0,588.0,576.0,578.0,7.0,3897,11300,Dealer_Hedging,6964,,,,,
2024-11-19,1519,2809299,1632039744,580.0,588.0,576.0,578.0,7.0,3897,34895,Dealer_self,19139,,,,,
2024-11-19,1519,2809299,1632039744,580.0,588.0,576.0,578.0,7.0,3897,809442,Foreign_Investor,746025,,,,,
2024-11-19,1519,2809299,1632039744,580.0,588.0,576.0,578.0,7.0,3897,0,Foreign_Dealer_Self,0,,,,,
2024-11-19,1519,2809299,1632039744,580.0,588.0,576.0,578.0,7.0,3897,15229,Investment_Trust,35900,,,,,
2024-11-20,1519,5348982,2999060154,581.0,581.0,550.0,564.0,-14.0,9927,829604,Foreign_Investor,1361563,,,,,
2024-11-20,1519,5348982,2999060154,581.0,581.0,550.0,564.0,-14.0,9927,0,Foreign_Dealer_Self,0,,,,,
2024-11-20,1519,5348982,2999060154,581.0,581.0,550.0,564.0,-14.0,9927,1007,Investment_Trust,112000,,,,,
2024-11-20,1519,5348982,2999060154,581.0,581.0,550.0,564.0,-14.0,9927,89000,Dealer_self,100715,,,,,
2024-11-20,1519,5348982,2999060154,581.0,581.0,550.0,564.0,-14.0,9927,11150,Dealer_Hedging,9417,,,,,
2024-11-21,1519,3410421,1914488998,566.0,570.0,555.0,555.0,-9.0,4849,752000,Foreign_Investor,981635,,,,,
2024-11-21,1519,3410421,1914488998,566.0,570.0,555.0,555.0,-9.0,4849,0,Foreign_Dealer_Self,0,,,,,
2024-11-21,1519,3410421,1914488998,566.0,570.0,555.0,555.0,-9.0,4849,1000,Investment_Trust,324000,,,,,
2024-11-21,1519,3410421,1914488998,566.0,570.0,555.0,555.0,-9.0,4849,2108,Dealer_self,5776,,,,,
2024-11-21,1519,3410421,1914488998,566.0,570.0,555.0,555.0,-9.0,4849,9291,Dealer_Hedging,7602,,,,,
2024-11-22,1519,4686578,2602588743,561.0,570.0,548.0,551.0,-4.0,6385,70000,Dealer_self,62412,,,,,
2024-11-22,1519,4686578,2602588743,561.0,570.0,548.0,551.0,-4.0,6385,13066,Dealer_Hedging,8897,,,,,
2024-11-22,1519,4686578,2602588743,561.0,570.0,548.0,551.0,-4.0,6385,9000,Investment_Trust,109000,,,,,
2024-11-22,1519,4686578,2602588743,561.0,570.0,548.0,551.0,-4.0,6385,577636,Foreign_Investor,1804938,,,,,
2024-11-22,1519,4686578,2602588743,561.0,570.0,548.0,551.0,-4.0,6385,0,Foreign_Dealer_Self,0,,,,,
2024-11-25,1519,3928939,2202983970,559.0,568.0,553.0,568.0,17.0,4984,1664486,Foreign_Investor,1159341,,,,,
2024-11-25,1519,3928939,2202983970,559.0,568.0,553.0,568.0,17.0,4984,0,Foreign_Dealer_Self,0,,,,,
2024-11-25,1519,3928939,2202983970,559.0,568.0,553.0,568.0,17.0,4984,621,Investment_Trust,0,,,,,
2024-11-25,1519,3928939,2202983970,559.0,568.0,553.0,568.0,17.0,4984,38000,Dealer_self,22318,,,,,
2024-11-25,1519,3928939,2202983970,559.0,568.0,553.0,568.0,17.0,4984,11233,Dealer_Hedging,3937,,,,,
2024-11-26,1519,2354573,1320537936,565.0,568.0,554.0,560.0,-8.0,3318,11150,Dealer_Hedging,16315,,,,,
2024-11-26,1519,2354573,1320537936,565.0,568.0,554.0,560.0,-8.0,3318,20000,Dealer_self,23833,,,,,
2024-11-26,1519,2354573,1320537936,565.0,568.0,554.0,560.0,-8.0,3318,0,Foreign_Dealer_Self,0,,,,,
2024-11-26,1519,2354573,1320537936,565.0,568.0,554.0,560.0,-8.0,3318,458020,Foreign_Investor,804171,,,,,
2024-11-26,1519,2354573,1320537936,565.0,568.0,554.0,560.0,-8.0,3318,1000,Investment_Trust,225,,,,,
2024-11-27,1519,2255871,1257750536,564.0,568.0,551.0,553.0,-7.0,3429,592697,Foreign_Investor,583007,,,,,
2024-11-27,1519,2255871,1257750536,564.0,568.0,551.0,553.0,-7.0,3429,0,Foreign_Dealer_Self,0,,,,,
2024-11-27,1519,2255871,1257750536,564.0,568.0,551.0,553.0,-7.0,3429,0,Investment_Trust,107,,,,,
2024-11-27,1519,2255871,1257750536,564.0,568.0,551.0,553.0,-7.0,3429,15243,Dealer_self,30013,,,,,
2024-11-27,1519,2255871,1257750536,564.0,568.0,551.0,553.0,-7.0,3429,0,Dealer_Hedging,9194,,,,,
2024-11-28,1519,3649335,1979206068,556.0,558.0,534.0,543.0,-10.0,6021,16205,Dealer_Hedging,24290,,,,,
2024-11-28,1519,3649335,1979206068,556.0,558.0,534.0,543.0,-10.0,6021,56000,Dealer_self,61475,,,,,
2024-11-28,1519,3649335,1979206068,556.0,558.0,534.0,543.0,-10.0,6021,1000,Investment_Trust,13107,,,,,
2024-11-28,1519,3649335,1979206068,556.0,558.0,534.0,543.0,-10.0,6021,838283,Foreign_Investor,1371800,,,,,
2024-11-28,1519,3649335,1979206068,556.0,558.0,534.0,543.0,-10.0,6021,0,Foreign_Dealer_Self,0,,,,,
2024-11-29,1519,3079267,1667966328,540.0,552.0,534.0,550.0,7.0,4378,991585,Foreign_Investor,1076271,,,,,
2024-11-29,1519,3079267,1667966328,540.0,552.0,534.0,550.0,7.0,4378,0,Foreign_Dealer_Self,0,,,,,
2024-11-29,1519,3079267,1667966328,540.0,552.0,534.0,550.0,7.0,4378,0,Investment_Trust,85778,,,,,
2024-11-29,1519,3079267,1667966328,540.0,552.0,534.0,550.0,7.0,4378,34000,Dealer_self,36527,,,,,
2024-11-29,1519,3079267,1667966328,540.0,552.0,534.0,550.0,7.0,4378,48591,Dealer_Hedging,30297,,,,,
2024-12-02,1519,3134849,1768658873,555.0,574.0,548.0,566.0,16.0,4404,1067394,Foreign_Investor,668301,,,,,
2024-12-02,1519,3134849,1768658873,555.0,574.0,548.0,566.0,16.0,4404,0,Foreign_Dealer_Self,0,,,,,
2024-12-02,1519,3134849,1768658873,555.0,574.0,548.0,566.0,16.0,4404,150000,Investment_Trust,103,,,,,
2024-12-02,1519,3134849,1768658873,555.0,574.0,548.0,566.0,16.0,4404,22964,Dealer_self,9186,,,,,
2024-12-02,1519,3134849,1768658873,555.0,574.0,548.0,566.0,16.0,4404,27816,Dealer_Hedging,10243,,,,,
2024-12-03,1519,4651050,2710856842,572.0,595.0,568.0,590.0,24.0,6448,38828,Dealer_self,33433,,,,,
2024-12-03,1519,4651050,2710856842,572.0,595.0,568.0,590.0,24.0,6448,122000,Investment_Trust,3300,,,,,
2024-12-03,1519,4651050,2710856842,572.0,595.0,568.0,590.0,24.0,6448,48175,Dealer_Hedging,21383,,,,,
2024-12-03,1519,4651050,2710856842,572.0,595.0,568.0,590.0,24.0,6448,1987584,Foreign_Investor,925500,,,,,
2024-12-03,1519,4651050,2710856842,572.0,595.0,568.0,590.0,24.0,6448,0,Foreign_Dealer_Self,0,,,,,
2024-12-04,1519,5209673,3002668205,597.0,597.0,567.0,572.0,-18.0,8932,665170,Foreign_Investor,2061600,,,,,
2024-12-04,1519,5209673,3002668205,597.0,597.0,567.0,572.0,-18.0,8932,0,Foreign_Dealer_Self,0,,,,,
2024-12-04,1519,5209673,3002668205,597.0,597.0,567.0,572.0,-18.0,8932,0,Investment_Trust,326099,,,,,
2024-12-04,1519,5209673,3002668205,597.0,597.0,567.0,572.0,-18.0,8932,50101,Dealer_self,40511,,,,,
2024-12-04,1519,5209673,3002668205,597.0,597.0,567.0,572.0,-18.0,8932,23400,Dealer_Hedging,43690,,,,,
2024-12-05,1519,2801322,1605488605,578.0,585.0,565.0,567.0,-5.0,4091,10000,Dealer_Hedging,9215,,,,,
2024-12-05,1519,2801322,1605488605,578.0,585.0,565.0,567.0,-5.0,4091,14029,Dealer_self,16619,,,,,
2024-12-05,1519,2801322,1605488605,578.0,585.0,565.0,567.0,-5.0,4091,0,Investment_Trust,206107,,,,,
2024-12-05,1519,2801322,1605488605,578.0,585.0,565.0,567.0,-5.0,4091,497626,Foreign_Investor,548964,,,,,
2024-12-05,1519,2801322,1605488605,578.0,585.0,565.0,567.0,-5.0,4091,0,Foreign_Dealer_Self,0,,,,,
2024-12-06,1519,3282522,1854960942,568.0,576.0,557.0,558.0,-9.0,5402,471939,Foreign_Investor,1073422,,,,,
2024-12-06,1519,3282522,1854960942,568.0,576.0,557.0,558.0,-9.0,5402,0,Foreign_Dealer_Self,0,,,,,
2024-12-06,1519,3282522,1854960942,568.0,576.0,557.0,558.0,-9.0,5402,0,Investment_Trust,0,,,,,
2024-12-06,1519,3282522,1854960942,568.0,576.0,557.0,558.0,-9.0,5402,48901,Dealer_self,48846,,,,,
2024-12-06,1519,3282522,1854960942,568.0,576.0,557.0,558.0,-9.0,5402,19838,Dealer_Hedging,12744,,,,,
2024-12-09,1519,2902810,1646968242,560.0,576.0,554.0,573.0,15.0,3648,3450,Dealer_self,4177,,,,,
2024-12-09,1519,2902810,1646968242,560.0,576.0,554.0,573.0,15.0,3648,0,Investment_Trust,19000,,,,,
